ID,climate_change_perception,tampering,maturity,benefit,cost,risk,trust,emotion,distance,dac_knowledge,storage_knowledge,initial_storage_support,final_storage_support,initial_dac_support,final_dac_support,age,gender,education,occupation,state,trust_in_science,trust_in_politics,trust_in_industry,trust_in_un,trust_in_eu,trust_in_ngos,trust_in_media
100153686,5.0,2.0,3.0,4.0,3.5,3.0,3.5714285714285716,2.0,2.3333333333333335,3.0,3.0,5.0,4.0,5.0,4.0,6.0,1.0,7.0,2.0,10.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0
100153636,4.5,5.0,2.0,2.6666666666666665,2.0,3.0,1.1428571428571428,1.0,4.666666666666667,1.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
100153496,5.0,3.3333333333333335,3.0,3.0,3.0,3.2,3.2857142857142856,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,10.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0
100153309,4.25,2.6666666666666665,3.0,3.0,4.0,2.8,2.2857142857142856,2.0,3.6666666666666665,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,15.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
100153209,4.75,4.666666666666667,3.0,1.6666666666666667,3.0,2.2,2.5714285714285716,1.0,5.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,5.0,6.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0
100151869,4.75,3.0,3.0,3.3333333333333335,3.5,3.2,4.428571428571429,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,13.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0
100151500,4.5,2.6666666666666665,3.0,3.0,3.5,3.2,3.4285714285714284,2.0,5.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,10.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0
100151158,5.0,2.3333333333333335,2.0,2.6666666666666665,4.0,3.0,4.0,2.0,2.6666666666666665,3.0,3.0,5.0,4.0,4.0,4.0,3.0,1.0,7.0,2.0,7.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0
100151018,4.25,2.6666666666666665,3.0,4.0,4.0,3.6,4.428571428571429,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,8.0,2.0,10.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0
100150587,2.25,5.0,2.0,2.0,3.0,3.4,1.4285714285714286,1.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,7.0,4.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
100150487,5.0,2.3333333333333335,3.0,3.0,3.0,3.2,3.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,12.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0
100150464,4.25,2.0,4.0,4.333333333333333,2.5,3.8,2.5714285714285716,2.0,1.0,3.0,3.0,5.0,5.0,4.0,5.0,6.0,1.0,7.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0
100150369,5.0,2.0,4.0,4.0,3.5,3.6,4.428571428571429,2.0,1.3333333333333333,2.0,3.0,5.0,4.0,5.0,4.0,2.0,1.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0
100150249,4.75,2.6666666666666665,3.0,2.6666666666666665,3.5,3.2,3.0,2.0,4.666666666666667,2.0,3.0,5.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,7.0,5.0,1.0,2.0,4.0,4.0,3.0,2.0
100150201,4.25,2.0,4.0,4.333333333333333,3.0,3.2,3.857142857142857,2.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,6.0,4.0,10.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0
100150197,2.5,4.0,3.0,2.6666666666666665,2.0,3.0,1.5714285714285714,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,5.0,1.0,3.0,2.0,13.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0
100149503,4.0,3.6666666666666665,3.0,3.3333333333333335,3.5,3.4,2.857142857142857,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,6.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0
100149391,3.25,3.0,4.0,3.3333333333333335,4.0,2.8,2.857142857142857,2.0,2.6666666666666665,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0
100149063,4.25,4.333333333333333,3.0,3.0,2.5,2.6,2.857142857142857,2.0,4.333333333333333,1.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,5.0,2.0,15.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0
100147248,5.0,3.6666666666666665,3.0,3.0,3.5,3.2,3.5714285714285716,2.0,4.333333333333333,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,6.0,4.0,10.0,4.0,4.0,1.0,4.0,3.0,5.0,4.0
100147125,4.75,3.0,3.0,3.0,3.0,3.0,3.4285714285714284,2.0,3.6666666666666665,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,15.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0
100147040,4.5,2.3333333333333335,3.0,3.6666666666666665,3.5,3.4,3.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,11.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0
100145699,4.25,3.6666666666666665,3.0,3.3333333333333335,3.5,3.2,3.142857142857143,1.0,4.666666666666667,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,1.0,10.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
100143946,3.5,3.6666666666666665,3.0,3.0,3.0,3.4,2.4285714285714284,1.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,7.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0
100143700,4.0,2.6666666666666665,3.0,3.3333333333333335,3.0,3.2,3.5714285714285716,2.0,5.0,1.0,2.0,5.0,4.0,5.0,4.0,2.0,1.0,5.0,1.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0
100143631,4.25,2.0,3.0,2.3333333333333335,2.5,3.2,1.5714285714285714,2.0,3.6666666666666665,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,13.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0
100142707,4.75,2.3333333333333335,3.0,4.0,3.0,2.6,3.0,2.0,2.6666666666666665,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,6.0,1.0,10.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0
100142285,4.0,3.0,3.0,4.333333333333333,3.5,3.6,3.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,1.0,6.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0
100141769,5.0,2.6666666666666665,3.0,3.6666666666666665,4.5,3.4,4.142857142857143,2.0,3.3333333333333335,1.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,7.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0
100141714,4.5,3.6666666666666665,3.0,2.6666666666666665,3.0,3.4,3.0,2.0,4.333333333333333,1.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,4.0,4.0,10.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0
100141392,4.75,3.0,4.0,3.3333333333333335,4.0,3.0,3.5714285714285716,2.0,3.6666666666666665,1.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,9.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0
100140537,5.0,3.3333333333333335,3.0,3.0,2.0,3.6,1.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100140420,4.0,2.6666666666666665,4.0,3.6666666666666665,3.0,3.0,2.142857142857143,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,9.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0
100137823,4.0,3.0,3.0,3.3333333333333335,3.5,3.6,3.4285714285714284,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,6.0,4.0,9.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0
100133424,4.25,3.3333333333333335,4.0,3.3333333333333335,2.5,3.0,3.0,1.0,4.333333333333333,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,7.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0
100130210,5.0,2.3333333333333335,4.0,3.3333333333333335,3.5,2.8,2.857142857142857,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,6.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0
100127065,4.75,3.0,4.0,3.3333333333333335,4.0,2.8,2.5714285714285716,1.0,3.3333333333333335,1.0,1.0,4.0,3.0,4.0,4.0,6.0,1.0,8.0,2.0,9.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0
100125730,4.25,3.0,3.0,3.0,3.0,3.0,1.4285714285714286,1.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,6.0,2.0,4.0,6.0,10.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
100125354,3.25,3.6666666666666665,3.0,3.3333333333333335,4.0,3.2,2.2857142857142856,1.0,3.3333333333333335,1.0,1.0,4.0,3.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0
100124164,4.5,1.6666666666666667,4.0,4.0,3.5,3.4,2.5714285714285716,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0
100123744,5.0,3.3333333333333335,3.0,3.6666666666666665,3.0,3.0,2.857142857142857,2.0,5.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,5.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,5.0,2.0
100123571,3.0,5.0,5.0,4.0,4.0,3.8,4.285714285714286,2.0,3.3333333333333335,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0
100122579,5.0,2.6666666666666665,4.0,4.0,3.5,3.0,3.4285714285714284,2.0,3.3333333333333335,1.0,2.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,2.0,9.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0
100122032,4.5,3.0,4.0,4.0,4.0,3.6,2.7142857142857144,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,8.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
100121533,4.5,3.0,3.0,3.0,3.0,3.0,3.142857142857143,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,6.0,2.0,6.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0
100121126,3.25,2.6666666666666665,4.0,3.0,3.0,3.0,1.5714285714285714,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,2.0,13.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
100121104,3.75,2.6666666666666665,3.0,3.3333333333333335,3.5,2.8,3.142857142857143,2.0,2.6666666666666665,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,14.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0
100117719,3.5,5.0,2.0,1.6666666666666667,3.0,3.0,2.2857142857142856,1.0,4.666666666666667,1.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0
100114715,3.0,2.3333333333333335,4.0,2.6666666666666665,2.5,3.2,2.2857142857142856,2.0,2.6666666666666665,2.0,3.0,5.0,5.0,4.0,4.0,5.0,1.0,5.0,2.0,10.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0
100111906,4.25,3.6666666666666665,1.0,4.0,3.5,3.2,2.857142857142857,2.0,2.3333333333333335,3.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,7.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0
100111453,5.0,3.0,3.0,3.0,4.0,3.2,3.2857142857142856,2.0,4.333333333333333,3.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,2.0,10.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0
100110688,2.75,4.0,3.0,2.0,3.0,2.8,1.2857142857142858,1.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
100109159,3.25,3.0,3.0,3.0,3.0,2.8,1.7142857142857142,2.0,2.6666666666666665,1.0,2.0,3.0,2.0,3.0,2.0,6.0,1.0,2.0,6.0,14.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
100108325,5.0,1.3333333333333333,4.0,4.666666666666667,3.5,3.0,3.857142857142857,2.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,7.0,2.0,12.0,5.0,4.0,1.0,5.0,5.0,5.0,2.0
100107679,5.0,1.0,4.0,4.666666666666667,3.5,2.4,3.857142857142857,2.0,1.6666666666666667,1.0,3.0,5.0,5.0,5.0,5.0,6.0,1.0,6.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0
100106457,4.25,2.0,4.0,4.0,3.0,3.2,3.857142857142857,2.0,2.6666666666666665,3.0,2.0,3.0,3.0,5.0,5.0,4.0,1.0,4.0,2.0,14.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0
100105751,4.0,2.3333333333333335,3.0,3.6666666666666665,2.0,3.2,3.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,4.0,1.0
100105435,5.0,2.6666666666666665,5.0,3.6666666666666665,3.0,3.0,3.4285714285714284,2.0,1.0,2.0,2.0,5.0,4.0,5.0,4.0,2.0,2.0,5.0,2.0,13.0,5.0,2.0,1.0,4.0,3.0,5.0,4.0
100105396,5.0,2.6666666666666665,2.0,3.3333333333333335,3.0,2.8,4.428571428571429,2.0,2.6666666666666665,2.0,3.0,4.0,5.0,3.0,4.0,3.0,1.0,8.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0
100104573,3.75,2.6666666666666665,4.0,3.0,2.5,2.8,3.2857142857142856,2.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,10.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0
100103862,4.5,3.0,3.0,3.0,3.0,3.4,4.428571428571429,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
100103484,4.75,2.3333333333333335,4.0,4.0,4.5,3.0,3.5714285714285716,2.0,3.6666666666666665,1.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,7.0,2.0,11.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0
100103316,3.75,3.3333333333333335,3.0,3.0,3.0,3.2,1.8571428571428572,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0
100103127,4.5,2.3333333333333335,4.0,4.0,2.5,3.0,3.5714285714285716,2.0,3.3333333333333335,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,7.0,2.0,9.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0
100102320,5.0,3.0,5.0,4.333333333333333,4.0,3.6,4.0,2.0,3.6666666666666665,3.0,4.0,2.0,1.0,5.0,5.0,6.0,1.0,4.0,6.0,3.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0
100101846,1.5,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
100101641,4.0,4.0,3.0,3.3333333333333335,3.5,3.6,3.2857142857142856,2.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,7.0,2.0,11.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0
100051730,3.75,2.3333333333333335,3.0,3.0,3.5,3.2,3.2857142857142856,2.0,3.0,1.0,2.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,15.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0
100050819,2.75,4.0,3.0,3.0,3.5,3.0,3.2857142857142856,2.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,7.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,1.0
100050791,5.0,3.3333333333333335,3.0,3.0,3.5,3.0,3.142857142857143,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,6.0,1.0,4.0,6.0,10.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0
100050622,5.0,2.6666666666666665,3.0,3.0,3.5,3.2,2.5714285714285716,2.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,10.0,4.0,1.0,1.0,3.0,2.0,5.0,2.0
100049609,5.0,2.6666666666666665,4.0,3.0,3.0,3.0,2.4285714285714284,2.0,5.0,1.0,2.0,5.0,3.0,5.0,3.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,1.0
100049204,5.0,2.0,3.0,3.6666666666666665,4.5,2.8,4.571428571428571,2.0,3.3333333333333335,3.0,3.0,4.0,4.0,4.0,4.0,6.0,1.0,7.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0
100049083,4.75,3.6666666666666665,3.0,3.6666666666666665,3.5,3.8,3.5714285714285716,1.0,3.3333333333333335,1.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,3.0,4.0,3.0,4.0
100048684,5.0,3.0,3.0,3.3333333333333335,3.5,3.4,2.857142857142857,2.0,3.6666666666666665,1.0,1.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0
100048068,5.0,5.0,2.0,2.0,3.0,2.6,2.2857142857142856,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,5.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0
100047997,5.0,2.6666666666666665,3.0,3.0,4.0,3.0,3.7142857142857144,2.0,3.6666666666666665,1.0,1.0,5.0,4.0,5.0,4.0,6.0,2.0,7.0,6.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0
100047582,3.75,3.3333333333333335,3.0,3.6666666666666665,4.0,3.4,2.857142857142857,1.0,2.6666666666666665,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,11.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0
100047378,5.0,2.3333333333333335,3.0,4.0,4.5,2.6,3.5714285714285716,2.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,6.0,2.0,7.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0
100045680,3.5,2.0,3.0,4.0,2.5,3.4,2.2857142857142856,2.0,3.6666666666666665,3.0,3.0,5.0,4.0,4.0,3.0,4.0,1.0,6.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0
100044594,3.75,3.3333333333333335,4.0,3.3333333333333335,1.5,3.2,3.142857142857143,2.0,3.6666666666666665,1.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,5.0,3.0,3.0
100044194,5.0,3.3333333333333335,3.0,4.0,4.0,4.0,4.142857142857143,2.0,3.3333333333333335,3.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,7.0,2.0,10.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0
100044108,5.0,1.6666666666666667,5.0,3.6666666666666665,3.5,3.2,4.285714285714286,2.0,2.6666666666666665,4.0,1.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,2.0,7.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0
100043677,3.0,3.3333333333333335,2.0,2.6666666666666665,3.0,3.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
100043274,3.0,4.333333333333333,3.0,3.0,3.5,3.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,5.0,6.0,13.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0
100042061,4.0,2.0,3.0,3.3333333333333335,3.5,3.0,2.2857142857142856,2.0,2.3333333333333335,2.0,2.0,5.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,9.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0
100041791,4.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,2.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
100029174,4.25,4.333333333333333,2.0,3.6666666666666665,3.0,2.8,2.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0
100028827,5.0,3.0,3.0,3.3333333333333335,4.0,3.0,4.285714285714286,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,3.0,2.0,7.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0
100022297,4.75,2.6666666666666665,3.0,4.0,4.0,3.4,3.142857142857143,2.0,5.0,1.0,1.0,5.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,7.0,5.0,2.0,2.0,3.0,3.0,5.0,2.0
100019513,4.5,3.0,3.0,3.0,4.0,3.4,3.5714285714285716,2.0,3.6666666666666665,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,1.0,4.0,3.0,1.0,5.0,3.0,5.0,4.0
100016080,5.0,4.0,3.0,3.0,4.0,3.0,2.7142857142857144,1.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,4.0,4.0,11.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0
100015137,5.0,4.0,3.0,2.3333333333333335,4.0,3.2,2.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,6.0,2.0,4.0,2.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
100014659,4.25,3.6666666666666665,2.0,2.0,3.5,3.0,1.7142857142857142,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,7.0,6.0,16.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
100014407,4.0,3.3333333333333335,3.0,3.3333333333333335,3.0,3.2,3.5714285714285716,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,7.0,4.0,10.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0
100014024,4.75,4.0,2.0,2.0,3.0,3.2,4.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
100013733,5.0,3.3333333333333335,3.0,3.0,3.5,3.0,2.7142857142857144,2.0,5.0,1.0,2.0,4.0,4.0,3.0,3.0,6.0,2.0,7.0,6.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0
100012653,5.0,2.6666666666666665,4.0,3.0,3.0,3.0,2.142857142857143,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0
100012398,4.0,3.6666666666666665,4.0,4.0,2.5,3.0,2.7142857142857144,2.0,3.3333333333333335,1.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0
100011502,3.25,3.6666666666666665,3.0,3.0,2.0,2.6,1.5714285714285714,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,7.0,2.0,10.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0
100008831,3.0,5.0,1.0,1.6666666666666667,2.0,2.6,1.5714285714285714,1.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,5.0,2.0,11.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0
100006532,5.0,2.3333333333333335,3.0,3.3333333333333335,3.0,3.0,4.285714285714286,2.0,3.6666666666666665,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,10.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0
100004988,3.5,2.6666666666666665,3.0,3.0,3.0,3.2,1.5714285714285714,1.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,7.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
100004621,4.0,4.0,4.0,3.3333333333333335,4.0,2.6,3.0,2.0,4.333333333333333,1.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,6.0,2.0,10.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0
100003588,3.25,4.333333333333333,2.0,2.6666666666666665,3.0,3.2,2.0,1.0,3.6666666666666665,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,5.0,9.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0
100003441,4.25,4.0,3.0,3.0,3.0,3.2,1.7142857142857142,2.0,5.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
100002933,5.0,2.0,3.0,3.6666666666666665,3.0,2.8,3.5714285714285716,2.0,5.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,12.0,5.0,4.0,2.0,4.0,4.0,5.0,1.0
100002721,1.0,5.0,1.0,2.3333333333333335,1.0,2.6,1.2857142857142858,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
100001116,4.5,3.6666666666666665,3.0,3.0,3.5,3.2,2.4285714285714284,1.0,5.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,9.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0
100000707,1.5,3.0,3.0,3.0,3.0,3.0,2.2857142857142856,1.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,7.0,2.0,16.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0
100000686,3.75,3.3333333333333335,3.0,3.0,2.5,3.0,3.2857142857142856,2.0,5.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,9.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0
100000051,5.0,2.0,3.0,4.0,3.5,3.2,4.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,5.0,5.0,15.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0
